guard_suicide,guard_accidents,guard_selfHarm,guard_depression,guard_racism,guard_eatingDisorders
0.57148695,0.69517857,0.7340814,0.5670176,0.5129846,0.7594102
0.7305115,0.64544016,0.81831026,0.6694912,0.656711,0.8340789
0.6455039,0.85079944,0.7392613,0.60341656,0.4527726,0.74760133
0.53522795,0.78743637,0.73036444,0.6157187,0.48086956,0.74147123
0.59974223,0.6388522,0.76942915,0.60089654,0.5931979,0.7972729
0.6840617,0.76560533,0.810017,0.69598126,0.64045066,0.82768184
0.6021004,0.7871976,0.7691937,0.61232686,0.5201259,0.7923916
0.65830266,0.7942189,0.797141,0.63912386,0.56542665,0.8199054
0.7487283,0.84588724,0.8372422,0.7270868,0.60054725,0.84354305
0.602689,0.7728758,0.77393097,0.59960836,0.53661096,0.7854138
0.53592443,0.7678078,0.7547862,0.5578821,0.52746063,0.7745967
0.7172609,0.78526926,0.8058345,0.67446125,0.64487296,0.81452525
0.61841583,0.6630028,0.7874142,0.631212,0.5981008,0.8196954
0.59194356,0.6747456,0.75701755,0.59084725,0.5162418,0.7827346
0.74691767,0.76396537,0.8522181,0.6877708,0.5847479,0.85688454
0.73809516,0.73014706,0.8380188,0.6923379,0.54567486,0.84684277
0.66986144,0.63520575,0.80969864,0.6585991,0.57970047,0.81418955
0.7522134,0.61378706,0.7793053,0.63886636,0.5708641,0.778906
0.7666908,0.85113955,0.83728826,0.7256627,0.5860968,0.8356006
0.6460513,0.8345218,0.7732112,0.62419844,0.4860257,0.7857148
0.6651258,0.7369624,0.83250475,0.65533936,0.59378517,0.84227425
0.6115856,0.7768744,0.7626254,0.57854074,0.50712216,0.7818988
0.6881334,0.6694155,0.796876,0.6440026,0.63648427,0.8245246
0.7785041,0.60409933,0.86230713,0.73565155,0.6553865,0.8764521
0.64641225,0.7642573,0.7828074,0.6505406,0.5212775,0.79679406
0.580517,0.6290345,0.7414077,0.5716726,0.52683115,0.7702871
0.794006,0.6677826,0.8866994,0.7686364,0.64481026,0.89774036
0.6918903,0.76310515,0.7858286,0.6542331,0.6422114,0.802374
0.5755769,0.7823394,0.70526475,0.51768047,0.3851712,0.71447104
0.7972504,0.83740324,0.8314338,0.7410546,0.57701796,0.81869686
0.79070175,0.70772314,0.8487898,0.7331657,0.6002403,0.8506588
0.639187,0.73469925,0.81122565,0.6573357,0.6508973,0.83874226
0.73372924,0.6254307,0.7881845,0.6880604,0.56349987,0.7853163
0.70872664,0.7815378,0.8259717,0.7609174,0.53154874,0.83168614
0.66738945,0.8458073,0.816167,0.6452994,0.5396009,0.82436895
0.6281162,0.8571383,0.748299,0.60559046,0.46589515,0.7607244
0.7947347,0.7722906,0.8094483,0.7082592,0.5973298,0.79980665
0.6217068,0.7881868,0.77715063,0.6051556,0.53778714,0.7985996
0.75778615,0.67233145,0.85698265,0.7200005,0.65237474,0.8763559
0.6207063,0.8124271,0.78308254,0.68173456,0.52083826,0.80736333
0.6150873,0.8154611,0.716877,0.56922,0.4405945,0.7253302
0.69232064,0.6893115,0.81337875,0.6553618,0.60374457,0.8265273
0.72901404,0.71211976,0.8091298,0.72312754,0.5745005,0.82174635
0.77580404,0.6656731,0.83231896,0.7127485,0.6352872,0.8358555
0.8287622,0.66598237,0.8596332,0.7499434,0.641987,0.85879874
0.7066874,0.8321588,0.8494485,0.7101045,0.577279,0.85467327
0.5936674,0.6359594,0.7379603,0.5637561,0.5191072,0.7568766
0.58993566,0.69063246,0.7419624,0.5767825,0.47699928,0.7657774
0.71134764,0.7678982,0.8114355,0.6951649,0.6042799,0.83075196
0.76285803,0.7922148,0.86540735,0.7742445,0.5977493,0.8711383
0.6121678,0.74103665,0.78662914,0.59903955,0.54788035,0.8129229
0.77123046,0.6980888,0.90263295,0.78638214,0.68468195,0.9116591
0.60410255,0.68873584,0.7504566,0.6022526,0.49234325,0.76392037
0.6035402,0.7477232,0.7795299,0.59847575,0.52428406,0.802307
0.5810457,0.67377865,0.7599262,0.5888799,0.50417584,0.7726967
0.5541857,0.6367929,0.7350785,0.54580677,0.53023106,0.76685375
0.869669,0.7024657,0.8517707,0.72748125,0.56748974,0.8393423
0.6321992,0.7349898,0.8059889,0.61442196,0.54991776,0.8198691
0.6029743,0.67213017,0.78418326,0.6299987,0.6011064,0.81570923
0.6330108,0.64357847,0.7674053,0.5986122,0.49390706,0.774181
0.50529,0.674811,0.7063955,0.52289855,0.46397236,0.73631567
0.56295675,0.67588073,0.75664437,0.59180546,0.50259995,0.7767411
0.6350728,0.8167605,0.82026553,0.6946748,0.55742794,0.8358198
0.86580634,0.6855605,0.89835286,0.81183505,0.6983908,0.891177
0.78274786,0.8015259,0.8838441,0.7682619,0.62733215,0.88600516
0.5855783,0.7808251,0.7442577,0.55624413,0.5180563,0.77873826
0.71505195,0.76060385,0.83232576,0.68567765,0.6383447,0.8414283
0.5338349,0.7128535,0.7504039,0.5643157,0.47906184,0.773209
0.6215558,0.752791,0.7902361,0.69663084,0.5508995,0.8131481
0.6117381,0.7352251,0.7537352,0.59823304,0.54993284,0.77111185
0.61953473,0.8023169,0.7629114,0.6024871,0.5319235,0.7837019
0.56903833,0.7854273,0.7931666,0.6951139,0.5396285,0.8156361
0.6457116,0.71364844,0.7887847,0.6076919,0.5388739,0.8135988
0.564097,0.744243,0.74153084,0.60779905,0.5075919,0.781829
0.65918434,0.7191327,0.8424208,0.65809584,0.6021797,0.85531825
0.6525367,0.6947549,0.81027305,0.66779816,0.6090973,0.8330786
0.58421683,0.70920473,0.75098616,0.59422666,0.45254683,0.74966305
0.5269487,0.6839502,0.69916093,0.5073907,0.4823703,0.7320466
0.6073375,0.65786344,0.78163815,0.62730604,0.6184215,0.8099217
0.5835235,0.8442738,0.7573694,0.5795907,0.5020133,0.77672726
0.7447158,0.67133605,0.8063276,0.7143315,0.65258497,0.8208212
0.76965165,0.6567068,0.84130317,0.7330264,0.6473673,0.85493934
0.7059302,0.7895862,0.866579,0.7075687,0.63349843,0.8790146
0.583275,0.596115,0.7288618,0.559041,0.51765114,0.7521899
0.68466926,0.7951797,0.8297836,0.68219185,0.5918655,0.84388006
0.8186206,0.6733554,0.88926697,0.8181941,0.7172016,0.8914013
0.55258274,0.75527453,0.717165,0.53082335,0.49901742,0.7522737
0.57910234,0.6262542,0.73923457,0.569115,0.5124786,0.7673438
0.6760024,0.7527209,0.7503706,0.60685664,0.6198856,0.76556534
0.6623922,0.6419909,0.80935955,0.6633158,0.65063155,0.8342075
0.78614676,0.6817452,0.87212217,0.78689474,0.6860951,0.8755235
0.73383397,0.72698367,0.82240397,0.6893417,0.6555414,0.8398726
0.59597147,0.63326424,0.75144,0.5774874,0.5805711,0.784442
0.77856284,0.6852201,0.85385615,0.7784249,0.6380028,0.85905874
0.68192095,0.9061897,0.7940809,0.62377983,0.47337884,0.78781486
0.82655585,0.75791234,0.8771465,0.81638473,0.64274293,0.8717545
0.6424779,0.82872146,0.75210416,0.60348034,0.48521614,0.7617879
0.7119551,0.6800328,0.8236606,0.7336394,0.5385984,0.81966263
0.76154757,0.72864765,0.87622607,0.74466014,0.6328937,0.8774629
0.6932968,0.65574414,0.8209347,0.6734329,0.6104403,0.8393616
0.7265635,0.6934039,0.81848556,0.6869741,0.5241201,0.82111084
0.6349079,0.83305746,0.81949914,0.74570036,0.5565176,0.842091
0.52824193,0.698934,0.72793376,0.5473954,0.48155153,0.7537142
0.708481,0.6404135,0.8094745,0.6504747,0.5752926,0.81457716
0.64825755,0.6171993,0.80251825,0.66380167,0.5746319,0.8085568
0.7870954,0.79570216,0.85387415,0.6939165,0.6545374,0.8614883
0.7838669,0.68028605,0.834333,0.68600047,0.59894896,0.83314
0.8009715,0.71824306,0.82391566,0.66944903,0.5765548,0.8188245
0.7235023,0.7660911,0.80344325,0.6568363,0.6236616,0.8163097
0.6935851,0.7580195,0.8355476,0.69791377,0.59928924,0.8438165
0.6378448,0.62732774,0.77951497,0.63042,0.6383164,0.80116206
0.59680045,0.7628893,0.7501679,0.6322588,0.5236694,0.76924187
0.624755,0.80702245,0.7651596,0.6160261,0.5319593,0.795556
0.5834507,0.68632954,0.7758958,0.59276915,0.5305075,0.8048979
0.6372121,0.7113988,0.78665626,0.65181553,0.6271074,0.8129082
0.57859313,0.87994033,0.7613861,0.6473661,0.4512387,0.77958614
0.67908025,0.7594752,0.76579934,0.61690557,0.6330888,0.7795808
0.6897598,0.77014357,0.8134601,0.7025427,0.5283201,0.8221872
0.7240375,0.78096896,0.85752404,0.731284,0.59859264,0.8659386
0.7680297,0.72494483,0.8499446,0.7319171,0.63654226,0.86842704
0.80644965,0.7279945,0.8274194,0.669445,0.57734245,0.8230785
0.54917544,0.7124106,0.7400398,0.54895043,0.45575047,0.76099396
0.6368141,0.6456106,0.76028687,0.5850287,0.5253239,0.7797195
0.8178608,0.64177066,0.81943756,0.7576792,0.5840057,0.809635
0.5698389,0.65091777,0.7409455,0.54625136,0.50481015,0.7684005
0.62371445,0.8364031,0.76499337,0.67106235,0.53939664,0.7917308
0.6911169,0.7038932,0.80007476,0.65187734,0.53345704,0.81296474
0.7566527,0.6642504,0.79542273,0.6646377,0.60551435,0.79519373
0.59268486,0.65771717,0.7643487,0.57974803,0.5213728,0.78897166
0.5402224,0.6109753,0.7164809,0.5180338,0.4951718,0.7444377
0.6878473,0.78040993,0.81187946,0.6521612,0.5554708,0.83091736
0.81046504,0.6285727,0.834366,0.73521245,0.612344,0.8235336
0.70519084,0.740758,0.8611248,0.7080843,0.6504255,0.8763916
0.7214494,0.7534546,0.8794798,0.7561355,0.6393238,0.8877707
0.58494574,0.64476615,0.7543306,0.58704156,0.5421899,0.78283054
0.7584911,0.6385795,0.82011145,0.6445916,0.5881921,0.8318159
0.8753639,0.7152107,0.87430775,0.74215394,0.62461567,0.85627127
0.5800823,0.7741556,0.7809236,0.6080656,0.49729303,0.7962041
0.666953,0.69691455,0.8298355,0.679622,0.63672113,0.85275733
0.5969345,0.711877,0.7696353,0.6149957,0.5120348,0.78841037
0.814029,0.7114567,0.8895367,0.80388606,0.6894181,0.8897297
0.60618156,0.6812623,0.7773237,0.6176682,0.531945,0.7947819
0.76869357,0.6701185,0.8343723,0.7035195,0.58647794,0.83387506
0.7486371,0.716124,0.8416652,0.70898426,0.69764435,0.84858155
0.7259001,0.77405477,0.8320069,0.6790365,0.63160485,0.8428688
0.5803962,0.6638438,0.7625457,0.58180267,0.53705627,0.78916264
0.700198,0.7300111,0.81368583,0.77705157,0.55997837,0.8252754
0.6814021,0.7268468,0.78727233,0.6345373,0.63258463,0.80832857
0.68493193,0.6646506,0.81230474,0.63276386,0.5610852,0.82717353
0.6376344,0.7163744,0.8065634,0.6084861,0.53607863,0.8230433
0.6848583,0.7072167,0.8268794,0.72597474,0.5295214,0.83499074
0.56375796,0.6876996,0.72824365,0.5844333,0.5282074,0.7645308
0.7893423,0.6668193,0.8585373,0.7526708,0.7357132,0.8613418
0.6576269,0.697968,0.78297293,0.66465586,0.5751474,0.8069846
0.6173116,0.64376754,0.8019317,0.6354983,0.63641596,0.8227258
0.69018686,0.7018297,0.7981875,0.65242356,0.5959291,0.8100955
0.634558,0.6870947,0.81086403,0.67126125,0.60871154,0.8338008
0.62982094,0.6776886,0.7804874,0.59701365,0.5289841,0.7964814
0.84232205,0.7736789,0.8584877,0.7882046,0.62110287,0.8430315
0.5495645,0.7640794,0.7406263,0.5774001,0.4755643,0.76720184
0.7688561,0.61236936,0.79089284,0.66368794,0.5886413,0.80147934
0.68322664,0.70750093,0.7903475,0.649262,0.52624685,0.8115995
0.629574,0.70596766,0.7328213,0.5664339,0.60989255,0.7518894
0.68661225,0.63159204,0.79087704,0.6474269,0.6603857,0.8100481
0.79999983,0.67707014,0.85018814,0.74125606,0.6249254,0.8600219
0.717408,0.7277436,0.85147846,0.7181088,0.644122,0.85360134
0.7917184,0.60459286,0.8702654,0.7838982,0.74272835,0.87130874
0.6591921,0.77142495,0.8206804,0.6409248,0.5718353,0.8433505
0.55419284,0.6207575,0.73791826,0.566008,0.539037,0.77062696
0.7396206,0.65516603,0.8171737,0.7332808,0.6779126,0.8324719
0.62980586,0.75606483,0.79244,0.60608727,0.54916304,0.8160591
0.5399016,0.697172,0.7302223,0.54598063,0.4507971,0.74308664
0.5959816,0.68024474,0.77632475,0.6108689,0.5612643,0.8060669
0.5840121,0.6679859,0.7740469,0.6092316,0.5686964,0.80281997
0.6489608,0.90082306,0.7612941,0.6330105,0.4999164,0.76639056
0.6381651,0.70138955,0.7870159,0.6278294,0.59251606,0.8260577
0.62287956,0.73699677,0.78413117,0.62802213,0.55950314,0.78686655
0.63138294,0.8121052,0.7619349,0.61770374,0.60084397,0.78588337
0.7690625,0.84527284,0.8376089,0.70761347,0.62840325,0.8379673
0.6560874,0.66965,0.7977083,0.6370666,0.60895723,0.8164804
0.58533233,0.73709023,0.74968845,0.59300303,0.51916087,0.76973873
0.6127607,0.6467254,0.80292666,0.6324971,0.61476374,0.82219386
0.71325326,0.7030082,0.858159,0.7190642,0.62863266,0.8681385
0.75211835,0.81360394,0.8544671,0.7358589,0.58410066,0.85674274
0.63538957,0.7571897,0.77378285,0.63657993,0.59165716,0.7983997
0.6288885,0.72436374,0.7875561,0.62644356,0.479078,0.7914927
0.5848964,0.77382547,0.7543391,0.5896058,0.494821,0.7817346
0.6206482,0.7097146,0.725026,0.56283504,0.5969924,0.74419415
0.5606068,0.7414369,0.74774164,0.61645645,0.5299038,0.78393215
0.837634,0.6211094,0.8609245,0.7674463,0.6449229,0.8503882
0.7333437,0.7253601,0.86062646,0.71807516,0.65310884,0.86198014
0.5432282,0.766786,0.71738976,0.60006064,0.48679322,0.752187
0.58257276,0.5970555,0.77193344,0.59262913,0.61984664,0.79265857
0.7264131,0.85732174,0.79633707,0.67852074,0.60503304,0.7961128
0.65156907,0.7196074,0.79711765,0.6760946,0.58772355,0.816547
0.6564578,0.6723593,0.7964632,0.6515099,0.61863214,0.82091767
0.7389776,0.81080204,0.8410322,0.70439535,0.61093867,0.8514122
0.6404958,0.7566353,0.80346644,0.62888086,0.57915455,0.8077273
0.7538518,0.663557,0.8057945,0.6912927,0.5737115,0.81641793
0.59870416,0.6231896,0.7710005,0.5942855,0.5713637,0.7851915
0.67006934,0.8967494,0.77593803,0.6877608,0.5279648,0.7841907
0.5735416,0.69673735,0.7622255,0.57831293,0.49631503,0.78481084
0.78792965,0.70484823,0.8372094,0.72212946,0.6071354,0.84306896
0.7260992,0.87902343,0.8030012,0.67152345,0.5258481,0.81304085
0.6149351,0.6247369,0.76497835,0.5790773,0.5440463,0.79410344
0.6419654,0.6326439,0.7591058,0.6311507,0.6315777,0.77714247
0.61060035,0.6423286,0.79747623,0.622875,0.6245996,0.81594265
0.6322417,0.72965324,0.76374584,0.61956567,0.60398126,0.79036766
0.7382421,0.72371197,0.8802704,0.7290244,0.6394776,0.87678397
0.76080203,0.6322505,0.8913013,0.75976855,0.70689344,0.8888386
0.60681945,0.62467223,0.77493596,0.6044256,0.6142998,0.79655993
0.6525356,0.7365843,0.767222,0.6126122,0.5719937,0.7893882
0.6149637,0.63913745,0.7706148,0.6067869,0.5476716,0.7794771
0.6813204,0.63490504,0.8065863,0.6385983,0.6034803,0.83033985
0.5598715,0.70700866,0.76765025,0.581214,0.5125147,0.78727627
0.6381236,0.7552503,0.78215927,0.6861272,0.54516006,0.7977811
0.6990112,0.79100513,0.8376769,0.7608966,0.5338024,0.8444784
0.5515311,0.71505487,0.7514728,0.59130687,0.5076317,0.7772986
0.5825752,0.6647393,0.76585555,0.5822469,0.5425559,0.787113
0.70779693,0.7532352,0.80643386,0.6506687,0.6154682,0.8316227
0.7813725,0.7301324,0.8731314,0.74375975,0.61606747,0.87692773
0.66714615,0.6974877,0.8229717,0.6808513,0.6603919,0.8411803
0.74839365,0.8121675,0.84152764,0.694931,0.59571165,0.8425226
0.821037,0.781587,0.85034734,0.7378033,0.69149864,0.84514797
0.7110931,0.5405251,0.7922362,0.66642433,0.6788006,0.7995494
0.7514189,0.6479751,0.85570735,0.7548533,0.6732111,0.8640075
0.80558175,0.7317635,0.8257594,0.7207905,0.78449243,0.82066137
0.6015649,0.58770066,0.76175404,0.60739946,0.6172022,0.78494376
0.6785008,0.66405475,0.83213663,0.6866656,0.63466865,0.8478417
0.81679934,0.667986,0.8259379,0.68480754,0.5709078,0.82053614
0.74016404,0.7159992,0.8454592,0.7024215,0.62900984,0.85962117
0.7820122,0.5858148,0.89014333,0.75062037,0.6877876,0.88573825
0.69405836,0.6946082,0.8353385,0.69949365,0.64420694,0.85393953
0.762096,0.7107626,0.8386991,0.6634093,0.66526127,0.8491605
0.64678735,0.8681909,0.75715226,0.64809746,0.56061393,0.76564723
0.67370665,0.6022959,0.75718576,0.6013077,0.5280904,0.7653432
0.5978208,0.64140487,0.7664174,0.6177446,0.59652305,0.7937713
0.82070935,0.7859003,0.8413111,0.7263658,0.66687995,0.83152336
0.63321936,0.7739005,0.7754503,0.63594884,0.6161484,0.79340076
0.69602764,0.7383855,0.8311548,0.7026425,0.5990463,0.85661167
0.65779746,0.7837647,0.80787605,0.69219995,0.50139564,0.81353
0.660972,0.75718784,0.7430767,0.5980302,0.60669667,0.7570545
0.6477127,0.8278813,0.83142364,0.69114035,0.5861293,0.8472002
0.6710708,0.5102646,0.7623935,0.6433496,0.6775776,0.7704665
0.59359694,0.74298084,0.7698282,0.6847213,0.5213916,0.79043794
0.7748826,0.7752123,0.85240084,0.7499392,0.60651755,0.85595304
0.60972,0.63661873,0.76236093,0.6337643,0.540783,0.7738417
0.7362729,0.63061035,0.80318993,0.6628333,0.62661177,0.82062155
0.7184351,0.75057286,0.8103072,0.63509893,0.5742051,0.8243631
0.7370888,0.8766302,0.8221593,0.7233469,0.52177364,0.8239895
0.63707614,0.8973661,0.763452,0.6758825,0.51958436,0.7794526
0.6739258,0.7169409,0.7901503,0.6498569,0.5381036,0.8174607
0.66657823,0.6182058,0.7997269,0.63436854,0.6366826,0.81612957
0.55514973,0.679017,0.724193,0.54203886,0.501647,0.75099283
0.72185504,0.7045556,0.81713194,0.68439114,0.63720214,0.83460766
0.7903182,0.58711743,0.87450606,0.8018364,0.72540516,0.8721665
0.6560812,0.6939797,0.77353525,0.5989007,0.45917904,0.7744786
0.6446734,0.7779629,0.7946187,0.6769141,0.48935056,0.80249304
0.58556956,0.8220139,0.7446006,0.5956687,0.45457652,0.7552163
0.5766701,0.7577867,0.7459222,0.5532689,0.5060406,0.7706849
0.65641636,0.72972155,0.7541189,0.5983756,0.61171603,0.7707376
0.85017866,0.63738674,0.8558962,0.7723159,0.58612657,0.8404257
0.6797432,0.6938214,0.8150339,0.64900935,0.585851,0.8453782
0.5809754,0.65997875,0.7604149,0.6267453,0.5604487,0.781643
0.613983,0.7782177,0.762048,0.58056784,0.5103431,0.7820026
0.7289677,0.85153794,0.7991617,0.70452064,0.4980088,0.79836273
0.7423469,0.63565445,0.8244564,0.7186347,0.68787754,0.8273797
0.67945415,0.7647211,0.8199054,0.65799916,0.55703,0.8290505
0.61995083,0.66500384,0.74262846,0.594807,0.5348073,0.7656656
0.64505535,0.6196476,0.7621012,0.61056465,0.59874743,0.7752162
0.6044688,0.81074786,0.7616969,0.59257185,0.5061218,0.7825435
0.6152821,0.7729262,0.7597195,0.6555773,0.50948864,0.7758929
0.6197437,0.71741223,0.72157955,0.56298137,0.57084024,0.73991704
0.76841706,0.79635286,0.8072814,0.725461,0.5173252,0.80262214
0.70369095,0.79817235,0.81107295,0.6905512,0.5476888,0.81361604
0.6888169,0.82906,0.8140137,0.68805146,0.5638185,0.8154029
0.74419355,0.86251837,0.81687486,0.71838677,0.5245135,0.81825966
0.75489247,0.66999495,0.8210532,0.7026495,0.6296098,0.8252246
0.77009207,0.63294125,0.82910943,0.66920704,0.7242085,0.8373817
0.72501576,0.7266557,0.84715044,0.7605997,0.5814346,0.84185606
0.67151606,0.7565437,0.7559549,0.611728,0.5975077,0.76497513
0.55026877,0.5736556,0.7121093,0.5645794,0.5528838,0.72919464
0.67009264,0.81179464,0.7839766,0.63196063,0.5411346,0.7886266
0.704743,0.88070816,0.78200495,0.64264995,0.5298522,0.78017956
0.6448539,0.8079328,0.774821,0.60713077,0.54428613,0.78966045
0.5557075,0.596841,0.7134004,0.56321764,0.54021513,0.730348
0.7821572,0.6745181,0.82288235,0.7655468,0.6598647,0.81474245
0.6323081,0.79174644,0.80430627,0.6502307,0.5683616,0.8264196
0.668236,0.8007512,0.80523866,0.6759122,0.5810655,0.82532686
0.6063336,0.6610961,0.749936,0.5634543,0.53323287,0.7848367
0.59018385,0.74558055,0.76762533,0.59918267,0.5163423,0.7901515
0.75036603,0.8725913,0.7880434,0.68323785,0.5443868,0.77717566
0.6032865,0.72493654,0.7879237,0.6435049,0.54887843,0.8085253
0.62462497,0.6723481,0.7739607,0.6116493,0.56416017,0.8025596
0.7345733,0.7623967,0.8353176,0.71878797,0.57923526,0.8491597
0.6243184,0.8131915,0.78414184,0.6461209,0.510212,0.8013416
0.74747753,0.6856392,0.8496393,0.7265383,0.59993887,0.86104244
0.7206871,0.6637089,0.8432391,0.6822963,0.6442348,0.8643363
0.5977697,0.6123036,0.75830674,0.60839397,0.60628706,0.7803389
0.6805414,0.72962147,0.8415519,0.7129736,0.56908524,0.84162706
0.5496317,0.55458796,0.70391876,0.55156,0.56432676,0.7227424
0.7930324,0.6860478,0.91672,0.81422806,0.7140917,0.91797435
0.5503302,0.6665668,0.73748934,0.55625767,0.5002276,0.7599771
0.57307225,0.7984944,0.78248125,0.59961337,0.48672867,0.8000712
0.66974944,0.7816791,0.8104538,0.7131149,0.49997023,0.8106573
0.60481215,0.67658985,0.7634174,0.59050584,0.47219795,0.77364236
0.6123951,0.9185825,0.7580746,0.65550625,0.49830693,0.7743924
0.61941284,0.6921675,0.7842638,0.6217373,0.5436758,0.8125167
0.7254065,0.8734125,0.8037439,0.70252705,0.5971251,0.80542773
0.7382262,0.6397295,0.7850631,0.6563169,0.58855677,0.788394
0.60997987,0.66381365,0.7767173,0.598821,0.56043816,0.80164295
0.566573,0.7019416,0.7362306,0.5876695,0.5104606,0.7726084
0.636087,0.8229881,0.8101602,0.70407605,0.5543175,0.8329127
0.6115101,0.71572715,0.76950645,0.60037667,0.5432625,0.7962239
0.8052606,0.65003073,0.8460213,0.7490395,0.67280877,0.84570247
0.6970459,0.81380105,0.8455267,0.71661323,0.58462363,0.8490879
0.6149015,0.58934057,0.76938146,0.6152456,0.63749075,0.7962671
0.663317,0.7331478,0.7751075,0.6694061,0.5421813,0.7947865
0.6090262,0.7120694,0.77692,0.7090044,0.56155264,0.80841947
0.79417115,0.7807018,0.8283961,0.7145786,0.6925494,0.8230805
0.56726867,0.6227545,0.7554089,0.57829463,0.5446665,0.7761279
0.8170702,0.807528,0.83820236,0.7166507,0.64673835,0.8337537
0.70646375,0.8255855,0.8479506,0.73313206,0.61327034,0.8626441
0.67348456,0.86091775,0.8052487,0.6431758,0.55330426,0.80890244
0.591892,0.90576214,0.74357057,0.63804674,0.4745302,0.76735175
0.67594415,0.8101705,0.80828655,0.69803303,0.57890457,0.82495314
0.5994683,0.6262965,0.7580592,0.5593178,0.5499792,0.7793088
0.8016851,0.65787786,0.8428001,0.7342771,0.6755671,0.84713656
0.63533586,0.7728813,0.8141272,0.65676796,0.53147346,0.8297675
0.63269264,0.9173488,0.74027777,0.61783653,0.48814955,0.74955606
0.8346565,0.705899,0.85237515,0.7786555,0.6328148,0.8334749
0.5851977,0.6242709,0.7593163,0.58144027,0.5334866,0.78314614
0.7640559,0.8167794,0.8420444,0.7154446,0.58803207,0.8500216
0.7123964,0.66994935,0.8371804,0.6955396,0.65762466,0.8515572
0.5960776,0.8914711,0.7397181,0.65142083,0.47655094,0.7561889
0.68844163,0.78642875,0.81765944,0.708837,0.5524909,0.8191729
0.8036207,0.810141,0.8456096,0.72671264,0.671029,0.8457467
0.8357468,0.64675903,0.84803504,0.73844445,0.65051913,0.842018
0.545637,0.7762549,0.7372135,0.54599756,0.45169753,0.75805014
0.64369756,0.92185086,0.79465204,0.70687157,0.5252413,0.80387694
0.6701528,0.7291708,0.8129988,0.63489205,0.55179125,0.8288573
0.717876,0.71146524,0.833503,0.70696586,0.5882715,0.8429966
0.57599926,0.7997835,0.77664745,0.6079321,0.482664,0.79816866
0.63321996,0.7922389,0.74567807,0.55345863,0.45409924,0.7515473
0.83001727,0.69702363,0.8564529,0.7662821,0.63895255,0.8524209
0.75205266,0.7630722,0.84555566,0.67686594,0.62059575,0.85600644
0.62918437,0.6911769,0.7856563,0.59689206,0.5369998,0.8002163
0.59122515,0.7899256,0.7743606,0.6082962,0.49750003,0.7974604
0.6612142,0.79296535,0.78820807,0.7059349,0.5224563,0.8011161
0.56191766,0.6478576,0.7480849,0.56653243,0.52645624,0.7771874
0.6968722,0.6868616,0.8079327,0.6705419,0.5784716,0.82307345
0.8240723,0.633462,0.8707615,0.7332424,0.68899083,0.8776324
0.627571,0.6942534,0.7846489,0.59191465,0.54267204,0.80964166
0.57725966,0.9122504,0.72500753,0.64298755,0.4434997,0.7391012
0.7089554,0.71368927,0.81529903,0.64446265,0.5119972,0.80599135
0.78330755,0.7362469,0.81397426,0.70192856,0.6003359,0.8043484
0.6721988,0.7640187,0.81755006,0.67496276,0.5379916,0.8239478
0.5800303,0.78493214,0.7471823,0.56160116,0.469571,0.7687341
0.669319,0.7472708,0.81118757,0.75258034,0.51630884,0.8183653
0.55189675,0.66198033,0.7115797,0.5288794,0.54759276,0.7502071
0.57653767,0.8041415,0.7654995,0.58855623,0.4795244,0.78782046
0.61242425,0.7676583,0.7333319,0.568989,0.60911584,0.75036085
0.6565864,0.76393265,0.8180811,0.6442363,0.56269985,0.82870847
0.88424504,0.73791295,0.8819598,0.8389255,0.65552574,0.8649725
0.6813804,0.79977834,0.77484834,0.5973137,0.6654851,0.78083825
0.65518284,0.7348282,0.77633035,0.62852734,0.6332955,0.79560655
0.6952502,0.78673726,0.8272542,0.7235137,0.5678104,0.84156704
0.62535805,0.8514525,0.7609779,0.5832627,0.4767748,0.77976584
0.5994797,0.82863545,0.72860897,0.6076261,0.46479765,0.7415534
0.69308513,0.7689776,0.8295943,0.67530006,0.58150756,0.8364293
0.6745502,0.8523101,0.8248722,0.6887772,0.5169367,0.83203393
0.6557419,0.7941581,0.78452754,0.6108911,0.65492034,0.79539144
0.7091616,0.80492055,0.8120838,0.6652333,0.68216276,0.81849915
0.759616,0.78069013,0.84728104,0.7584969,0.6027022,0.8483383
0.67612094,0.61604434,0.7921967,0.6227313,0.5919944,0.80941445
0.6085204,0.7714917,0.7338912,0.56382066,0.61226135,0.7523072
0.5856329,0.9046274,0.7282011,0.6419642,0.47489482,0.74921805
0.7358408,0.6694989,0.8529863,0.7297106,0.6310521,0.85791034
0.65731055,0.70774007,0.8125447,0.7092508,0.64215165,0.83638525
0.71296763,0.88416535,0.81667864,0.7171086,0.5389593,0.8133363
0.758168,0.7553749,0.8577927,0.6872417,0.59918374,0.8593857
0.5874762,0.7051024,0.7646632,0.6768329,0.49670613,0.7815558
0.7033724,0.69245726,0.76348746,0.63661885,0.5553287,0.77115995
0.6252254,0.75478816,0.794913,0.6252699,0.55381966,0.8103285
0.55775875,0.66387504,0.71458554,0.5479848,0.43102786,0.73820716
0.64268464,0.6663884,0.7823323,0.62435746,0.686813,0.803705
0.50243586,0.69150543,0.6781889,0.49397445,0.4411515,0.70232797
0.81871706,0.69043535,0.84899944,0.8525608,0.6023261,0.8386813
0.72360784,0.8127236,0.80801886,0.6641136,0.67837524,0.816117
0.7918379,0.76643085,0.8404376,0.7297621,0.6575317,0.84308016
0.7359192,0.78590655,0.83515215,0.7442972,0.5618317,0.83372015
